repo,id,number,title,state,created_at,updated_at,labels,author,body
Azure/aks-mcp,3568312213,229,Installing AKS MCP Server from VSCode Extensions has Invalid Docker Run Arguments in VSCode mcp.json Config,closed,2025-10-29T23:15:47Z,2025-10-30T17:41:24Z,[],johnsonshi,"Installing AKS MCP Server from VSCode Extensions has Invalid Docker Run Arguments in VSCode mcp.json Config.

## Issues
There are two high level issues being discussed here:
1. Duplicated `run -i --rm` arguments in the `mcp.json` that comes with the AKS MCP Server installed from VSCode Extensions.
2. Unrecognized `-e` argument in the `mcp.json` that comes with the AKS MCP Server installed from VSCode Extensions, which is a parameter that the `aks-mcp` executable does not recognize.

## Environment Details

I am running Ubuntu 24.04 LTS natively on my machine (not through WSL, but directly on the machine).

```bash
johnsonshi@js-laptop-01 ~ $ cat /etc/os-release
PRETTY_NAME=""Ubuntu 24.04.3 LTS""
NAME=""Ubuntu""
VERSION_ID=""24.04""
VERSION=""24.04.3 LTS (Noble Numbat)""
VERSION_CODENAME=noble
ID=ubuntu
ID_LIKE=debian
```

I am running this version of VSCode, which is from the latest stable Ubuntu 24.04 Noble deb package in `https://packages.microsoft.com/repos/code stable InRelease`

```bash
johnsonshi@js-laptop-01 ~ $ code --version
1.105.1
7d842fb85a0275a4a8e4d7e040d2625abbf7f084
x64
```

Docker Desktop is running fine on my Ubuntu 24.04 computer and is running fine (can perform `docker pull`, `docker run`, and a bunch of other `docker` commands).

<img width=""759"" height=""523"" alt=""Image"" src=""https://github.com/user-attachments/assets/b3a56542-92e6-4002-a324-be610bfb9c21"" />

## Steps to Reproduce Issue 1 - Duplicated Arguments

Open VSCode and go to the VSCode Extensions pane to search for the AKS MCP Server, which is installable as a VSCode Extension. Hit install.

<img width=""1965"" height=""1360"" alt=""Image"" src=""https://github.com/user-attachments/assets/4e5d01ab-dce5-498d-a57e-95c0337c86f3"" />

After install, open up the user's `mcp.json` file by selecting `Ctrl/Cmd + Shift + P` and entering `> MCP: Open User Configuration`, then hit enter.

<img width=""724"" height=""349"" alt=""Image"" src=""https://github.com/user-attachments/assets/5035cc1d-d045-4d6f-91b1-b7e36a964cb3"" />

Inspect the `mcp.json`. You will see that there are is a flag `run -i --rm` that is duplicated twice:

```json
		""azure/aks-mcp"": {
			""type"": ""stdio"",
			""command"": ""docker"",
			""args"": [
				""run"",
				""-i"",
				""--rm"",
				""run"",
				""-i"",
				""--rm"",
				""ghcr.io/azure/aks-mcp:latest"",
				""-e"",
				""AZURE_TENANT_ID"",
				""-e"",
				""AZURE_CLIENT_ID"",
				""-e"",
				""AZURE_CLIENT_SECRET"",
				""-e"",
				""AZURE_FEDERATED_TOKEN_FILE"",
				""-e"",
				""AZURE_SUBSCRIPTION_ID"",
				""-e"",
				""AZURE_MANAGED_IDENTITY"",
				""ghcr.io/azure/aks-mcp:latest"",
				""--transport"",
				""stdio""
			],
			""env"": {
				""AZURE_TENANT_ID"": ""${input:azure_tenant_id}"",
				""AZURE_CLIENT_ID"": ""${input:azure_client_id}"",
				""AZURE_CLIENT_SECRET"": ""${input:azure_client_secret}"",
				""AZURE_FEDERATED_TOKEN_FILE"": ""${input:azure_federated_token_file}"",
				""AZURE_SUBSCRIPTION_ID"": ""${input:azure_subscription_id}"",
				""AZURE_MANAGED_IDENTITY"": ""${input:azure_managed_identity}""
			},
			""gallery"": ""https://api.mcp.github.com/2025-09-15/v0/servers/52720d16-d942-4f99-8599-3af03cb1b4a0"",
			""version"": ""1.0.0""
		}
```

See the corresponding screenshot:

<img width=""1265"" height=""1298"" alt=""Image"" src=""https://github.com/user-attachments/assets/56ad34e1-a154-4451-9825-baee5c94a195"" />

When the MCP Server is started, there will be an error due to the duplicated flag:

<img width=""1257"" height=""532"" alt=""Image"" src=""https://github.com/user-attachments/assets/b6bd686f-7b18-4dfd-9033-9dda13d69676"" />

When I remove the duplicated `run -i --rm` flag, the AKS MCP server starts pulling the image:

```json
		""azure/aks-mcp"": {
			""type"": ""stdio"",
			""command"": ""docker"",
			""args"": [
				""run"",
				""-i"",
				""--rm"",
				""ghcr.io/azure/aks-mcp:latest"",
				""-e"",
				""AZURE_TENANT_ID"",
				""-e"",
				""AZURE_CLIENT_ID"",
				""-e"",
				""AZURE_CLIENT_SECRET"",
				""-e"",
				""AZURE_FEDERATED_TOKEN_FILE"",
				""-e"",
				""AZURE_SUBSCRIPTION_ID"",
				""-e"",
				""AZURE_MANAGED_IDENTITY"",
				""ghcr.io/azure/aks-mcp:latest"",
				""--transport"",
				""stdio""
			],
			""env"": {
				""AZURE_TENANT_ID"": ""${input:azure_tenant_id}"",
				""AZURE_CLIENT_ID"": ""${input:azure_client_id}"",
				""AZURE_CLIENT_SECRET"": ""${input:azure_client_secret}"",
				""AZURE_FEDERATED_TOKEN_FILE"": ""${input:azure_federated_token_file}"",
				""AZURE_SUBSCRIPTION_ID"": ""${input:azure_subscription_id}"",
				""AZURE_MANAGED_IDENTITY"": ""${input:azure_managed_identity}""
			},
			""gallery"": ""https://api.mcp.github.com/2025-09-15/v0/servers/52720d16-d942-4f99-8599-3af03cb1b4a0"",
			""version"": ""1.0.0""
		}
```

<img width=""1483"" height=""1289"" alt=""Image"" src=""https://github.com/user-attachments/assets/7ec4d0cd-db7a-4a22-8a37-196970324db6"" />

## Steps to Reproduce Issue 2 - Invalid Argument

After the AKS MCP Server starts up and invokes the `docker ...` command, it will begin pulling images, after which it will run the `ghcr.io/azure/aks-mcp:latest` image and pass in the arguments and run the MCP server.

However, the `-e` flag that comes packaged with the `mcp.json` configuration in the AKS MCP Server VSCode Extension is not recognized:

```
2025-10-29 16:09:37.543 [warning] [server stderr] Digest: sha256:30dc011296e6f8ccc3969d305fd709a6553f4022b04cda656e44651489a96be8
2025-10-29 16:09:37.545 [warning] [server stderr] Status: Downloaded newer image for ghcr.io/azure/aks-mcp:latest
2025-10-29 16:09:39.469 [warning] [server stderr] Usage of /usr/local/bin/aks-mcp:
2025-10-29 16:09:39.469 [warning] [server stderr]       --access-level string         Access level (readonly, readwrite, admin) (default ""readonly"")
2025-10-29 16:09:39.470 [warning] [server stderr]       --additional-tools string     Comma-separated list of additional Kubernetes tools to support (kubectl is always enabled). Available: helm,cilium,hubble
2025-10-29 16:09:39.471 [warning] [server stderr]       --allow-namespaces string     Comma-separated list of allowed Kubernetes namespaces (empty means all namespaces)
2025-10-29 16:09:39.471 [warning] [server stderr]   -h, --help                        Show help message
2025-10-29 16:09:39.472 [warning] [server stderr]       --host string                 Host to listen for the server (only used with transport sse or streamable-http) (default ""127.0.0.1"")
2025-10-29 16:09:39.473 [warning] [server stderr]       --log-level string            Log level (debug, info, warn, error) (default ""info"")
2025-10-29 16:09:39.474 [warning] [server stderr]       --oauth-client-id string      Azure AD client ID for OAuth (fallback to AZURE_CLIENT_ID env var)
2025-10-29 16:09:39.474 [warning] [server stderr]       --oauth-cors-origins string   Comma-separated list of allowed CORS origins for OAuth endpoints (e.g. http://localhost:6274). If empty, no cross-origin requests are allowed for security
2025-10-29 16:09:39.474 [warning] [server stderr]       --oauth-enabled               Enable OAuth authentication
2025-10-29 16:09:39.475 [warning] [server stderr]       --oauth-redirects string      Comma-separated list of additional OAuth redirect URIs (e.g. http://localhost:8000/oauth/callback,http://localhost:6274/oauth/callback)
2025-10-29 16:09:39.475 [warning] [server stderr]       --oauth-tenant-id string      Azure AD tenant ID for OAuth (fallback to AZURE_TENANT_ID env var)
2025-10-29 16:09:39.475 [warning] [server stderr]       --otlp-endpoint string        OTLP endpoint for OpenTelemetry traces (e.g. localhost:4317)
2025-10-29 16:09:39.476 [warning] [server stderr]       --port int                    Port to listen for the server (only used with transport sse or streamable-http) (default 8000)
2025-10-29 16:09:39.476 [warning] [server stderr]       --timeout int                 Timeout for command execution in seconds, default is 600s (default 600)
2025-10-29 16:09:39.477 [warning] [server stderr]       --transport string            Transport mechanism to use (stdio, sse or streamable-http) (default ""stdio"")
2025-10-29 16:09:39.477 [warning] [server stderr]       --version                     Show version information and exit
2025-10-29 16:09:39.477 [warning] [server stderr] unknown shorthand flag: 'e' in -e
2025-10-29 16:09:39.693 [info] Connection state: Error Process exited with code 2
```

<img width=""1501"" height=""1318"" alt=""Image"" src=""https://github.com/user-attachments/assets/d0817a7c-e0c5-4875-874d-6f11070c309c"" />

## Notes

When I uninstall the AKS MCP Server (via the VSCode Extension) and reinstall (via the VSCode Extension as well), the invalid flags are back. As such, this rules out the possibility that invalid flags are caused by my local VSCode editor cache or something like that. The invalid flags are definitely being populated during the VSCode Extension install.


"
Azure/aks-mcp,3513895062,224,inspektor_gadget_observability: Add support for tcpdump gadget,closed,2025-10-14T13:15:35Z,2025-10-25T15:40:57Z,[],mqasimsarfraz,"Add support for [tcpdump gadget](https://inspektor-gadget.io/docs/v0.45.0/gadgets/tcpdump) to allow users to troubleshoot networking issues using `inspektor_gadget_observability`

Related: https://github.com/Azure/aks-mcp/issues/154"
Azure/aks-mcp,3463119263,218,AKS CVE MCP Tools Integration,open,2025-09-29T03:56:39Z,2025-09-29T20:10:11Z,[],bcho,"Hi,

We would like to integrate AKS CVE related data into AKS MCP to provide up-to-date CVE information to the AKS user. We propose to add the following MCP tools:

- `az_aks_cve_get_security_bulletins`: Get comprehensive AKS security bulletins and CVE advisories
- `az_aks_cve_get_active_versions`: Get currently supported AKS, VHD, and K8S release versions
- `az_aks_get_cve_status_by_component`:  Get CVE status and impact analysis for specific components across release categories

The data will be retrieved from public data endpoint: `https://cve-api.prod-aks.azure.com/` (AKS CVE API, [sample data](https://cve-api.prod-aks.azure.com/api/v1/aks-releases/v20250829/scan-reports)) and `https://releases.aks.azure.com/` (release tracker).

We aim to use the above tools allow user to query about live CVEs and mitigation status from their AKS clusters, example scenarios:

- list AKS managed addons impacted by CVE X
- tell me how to mitigate CVE Y in my cluster (using `az_aks_get_cve_status_by_component`)
- tell me about the impact of nginx ingress CVE `CVE-2025-1098` (using `az_aks_cve_get_security_bulletins`)
- ...

We will also provide sample prompts to help the user troubleshoot / investigate usages around the vulneriabilities in their AKS clusters. @feiskyer  / @julia-yin do you have any objections / concerns for us to implement above tools?

cc @riyac12 "
Azure/aks-mcp,3439476470,211,enable log level of aks-mcp,closed,2025-09-22T07:01:38Z,2025-09-23T03:50:36Z,[],gossion,"It is possible to set the log level of aks-mcp. Currently I am the info log in holmesgpt every time the aks-mcp stdio is called.
 
log.Printf(""OAuth Config: No CORS origins configured - cross-origin requests will be blocked for security"")

```
The AI requested 2 tool call(s).
Running tool #2 kubectl_cluster: Call stdio mcp server tool kubectl_cluster with params {'operation': 'cluster-info', 'resource': '', 'args': ''}
Running tool #3 kubectl_cluster: Call stdio mcp server tool kubectl_cluster with params {'operation': 'api-versions', 'resource': '', 'args': ''}
2025/09/19 11:53:15 OAuth Config: No CORS origins configured - cross-origin requests will be blocked for security
2025/09/19 11:53:15 OAuth Config: No CORS origins configured - cross-origin requests will be blocked for security
2025/09/19 11:53:15 Initializing AKS MCP service...
2025/09/19 11:53:15 Azure client initialized successfully
2025/09/19 11:53:15 Azure CLI initialized successfully (existing_login)
2025/09/19 11:53:15 MCP server initialized successfully
2025/09/19 11:53:15 Registering Azure Components...
2025/09/19 11:53:15 Registering AKS operations tool: az_aks_operations
2025/09/19 11:53:15 Registering monitoring tool: az_monitoring
2025/09/19 11:53:15 Registering fleet tool: az_fleet
```

It seems we only toggle the log verbose so far"
Azure/aks-mcp,3423939566,208,Inspektor Gadget breaks aks-mcp build in MacOS,closed,2025-09-16T22:34:04Z,2025-09-18T01:23:19Z,[],priyaananthasankar,"Tried a nix build of aks-mcp-server and it failed with ../../../go/pkg/mod/github.com/inspektor-gadget/inspektor-gadget@v0.44.1/pkg/gadgets/helpers.go:44:32: undefined: unix.CLOCK_BOOTTIME 

Then tried to do a `go` build as mentioned in docs and it breaks the build in macOS. 

# github.com/inspektor-gadget/inspektor-gadget/pkg/gadgets
../../../go/pkg/mod/github.com/inspektor-gadget/inspektor-gadget@v0.44.1/pkg/gadgets/helpers.go:44:32: undefined: unix.CLOCK_BOOTTIME

I have a Linux build, but not a macOs build."
Azure/aks-mcp,3411304227,205,Login with User-Assigned Managed Identity broken,closed,2025-09-12T17:12:44Z,2025-09-15T07:38:14Z,[],NickKeller,"Running the MCP server in an AKS cluster, and receiving this error at startup

```
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server 2025/09/12 17:10:27 OAuth Config: Using client ID from environment variable AZURE_CLIENT_ID
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server 2025/09/12 17:10:27 OAuth Config: No CORS origins configured - cross-origin requests will be blocked for security
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server 2025/09/12 17:10:27 Initializing AKS MCP service...
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server 2025/09/12 17:10:27 Azure client initialized successfully
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server 2025/09/12 17:10:27 Using User-assigned Managed Identity authentication.
aks-mcp-server-deployment-5c474d4bbc-58vc7 mcp-server Initialization error: azure cli authentication failed: user-assigned managed identity login failed: ERROR: Passing the managed identity ID with --username is no longer supported. Use --client-id, --object-id or --resource-id instead.

```"
Azure/aks-mcp,3383230585,199,Add Hubble Support to AKS MCP Additional Tools,closed,2025-09-04T11:01:21Z,2025-09-05T02:14:56Z,[],SRodi,"# Request: Add Hubble Support to AKS MCP Additional Tools

## Summary

The AKS MCP server currently supports `helm` and `cilium` as additional tools, but does not expose `hubble` support despite the underlying `mcp-kubernetes` dependency already supporting it. This limits network observability capabilities for AKS clusters using Cilium with Hubble enabled.

## Current Behavior

**AKS MCP v0.0.7:**

```bash
$ aks-mcp --help
--additional-tools string   Comma-separated list of additional Kubernetes tools to support (kubectl is always enabled). Available: helm,cilium
```

**MCP Kubernetes v0.0.9:**

```bash
$ mcp-kubernetes --help  
--additional-tools string   Comma-separated list of additional tools to support (kubectl is always enabled). Available: helm,cilium,hubble
```

## Expected Behavior

AKS MCP should expose Hubble support since it's already available in the underlying mcp-kubernetes dependency:

```bash
$ aks-mcp --help
--additional-tools string   Comma-separated list of additional Kubernetes tools to support (kubectl is always enabled). Available: helm,cilium,hubble
```

## Use Case

Hubble provides deep network visibility for Kubernetes clusters using eBPF and is essential for:

- **Network Policy Troubleshooting**: Debug connectivity issues with network policies
- **Service Map Visualization**: Understand service-to-service communication patterns  
- **Flow Monitoring**: Real-time network flow inspection and analysis
- **DNS Resolution Tracking**: Monitor DNS queries and resolution patterns
- **Security Event Monitoring**: Detect and analyze network security events
- **Performance Analysis**: Identify network bottlenecks and latency issues

Many AKS clusters use Cilium with Hubble enabled for advanced network observability, and AKS MCP users need access to these capabilities through the MCP interface.

## Technical Context

### Current Dependency Version

The `go.mod` shows AKS MCP is using mcp-kubernetes v0.0.9:

```go
github.com/Azure/mcp-kubernetes v0.0.9
```

### Verification

The mcp-kubernetes v0.0.9 binary confirms Hubble support:

```bash
$ curl -L https://github.com/Azure/mcp-kubernetes/releases/latest/download/mcp-kubernetes-linux-amd64 -o mcp-k8s
$ chmod +x mcp-k8s && ./mcp-k8s --help
--additional-tools string   Comma-separated list of additional tools to support (kubectl is always enabled). Available: helm,cilium,hubble
```

### Integration Point

The `internal/k8s/adapter.go` file shows AKS MCP uses the mcp-kubernetes library through adapter functions, so Hubble support should be straightforward to expose.

## Testing Scenarios

When implemented, the following should work:

```bash
# Enable Hubble tools
$ aks-mcp --additional-tools hubble

# Enable all observability tools  
$ aks-mcp --additional-tools kubectl,helm,cilium,hubble

# Verify Hubble tools are available
$ # Should show hubble-related MCP functions in the tool list
```

## References

- **mcp-kubernetes Repository**: [https://github.com/Azure/mcp-kubernetes](https://github.com/Azure/mcp-kubernetes)
- **mcp-kubernetes v0.0.9 Release**: [https://github.com/Azure/mcp-kubernetes/releases/tag/v0.0.9](https://github.com/Azure/mcp-kubernetes/releases/tag/v0.0.9)
- **Hubble Documentation**: [https://docs.cilium.io/en/stable/gettingstarted/hubble/](https://docs.cilium.io/en/stable/gettingstarted/hubble/)
- **Cilium on AKS**: [https://docs.microsoft.com/en-us/azure/aks/azure-cni-cilium](https://docs.microsoft.com/en-us/azure/aks/azure-cni-cilium)

## Environment

- **AKS MCP Version**: 0.0.7+1756091271
- **MCP Kubernetes Dependency**: v0.0.9
- **Platform**: Linux/AMD64 (tested), but should work on all supported platforms
- **Kubernetes**: AKS clusters with Cilium + Hubble enabled

"
Azure/aks-mcp,3358162120,190,"README: ambiguous WSL guidance - using ""wsl"" in mcp.json can break Remote-WSL (ENOENT)",closed,2025-08-27T06:26:55Z,2025-08-29T05:26:01Z,[],torumakabe,"Summary: The README currently suggests setting ""command"": ""wsl"" for VS Code running inside WSL. This is ambiguous and can be misleading. When VS Code is opened inside WSL (Remote - WSL), using ""wsl"" in mcp.json will generally not work: ""wsl"" is a Windows-side launcher and is not available/meaningful from inside the WSL extension host, which leads to spawn/ENOENT errors and MCP startup failure.

Steps to reproduce:

1. Open VS Code inside a WSL distro (Remote - WSL).
2. Add a user-level mcp.json entry that uses ""command"": ""wsl"" and args pointing to a WSL path (e.g., ""/home/you/.vs-kubernetes/tools/aks-mcp/aks-mcp"").
3. Start the MCP server. The server fails to spawn and logs errors like ""Server exited before responding to initialize request.""

Expected behavior: The README should clearly distinguish the two different contexts and provide correct examples for both:

- Windows host VS Code (extension host on Windows): when invoking a WSL binary from Windows, use ""command"": ""wsl"".
- VS Code running in WSL (Remote - WSL; extension host on Linux): do NOT use ""wsl"". Call the Linux binary directly or use a shell wrapper such as ""bash -c"".

Suggested fix (concise):

- Update the WSL note to explicitly separate the two contexts (Windows host vs Remote-WSL) and give sample configurations for each.
- Add a short Troubleshooting note for ENOENT and recommend checking whether VS Code is running on Windows or inside WSL.

Windows (VS Code on Windows — invoke WSL binary via wsl):

```
{
  ""servers"": {
    ""aks-mcp"": {
      ""type"": ""stdio"",
      ""command"": ""wsl"",
      ""args"": [
        ""--"",
        ""/home/you/.vs-kubernetes/tools/aks-mcp/aks-mcp"",
        ""--transport"",
        ""stdio""
      ]
    }
  }
}
```

WSL (VS Code running inside WSL — call bash or binary directly):

```
{
  ""servers"": {
    ""aks-mcp"": {
      ""type"": ""stdio"",
      ""command"": ""bash"",
      ""args"": [
        ""-c"",
        ""/home/you/.vs-kubernetes/tools/aks-mcp/aks-mcp --transport stdio""
      ]
    }
  }
}
```"
Azure/aks-mcp,3347061319,187,Enhanced monitoring support in AKS MCP server,open,2025-08-22T23:20:14Z,2025-09-02T16:11:02Z,[],aritraghosh,"**WHAT**
We would like a richer integration with the telemetry in AKS 
- Can I use the AKS platform metrics 
- How can I check if managed prometheus is enabled, if enabled can I get specific metrics for the cluster 
- How can I check if Container Insights is enabled, if enabled can I get logs from pods/nodes 
- How can I check if Diagnostic settings is installed, can I get the audit logs or autoscaler or specific component logs from the cluster 
- How can I check if Application Insights is connected to the namespace,  can I get specific app traces or logs
- How can I get the Azure Monitor alerts for the cluster
- How can I get the Resource Health alerts for the cluster


**WHY**
This will help with richer troubleshooting for customers especially for historical incidents 



This might need a refactoring of the current tools to better design for the use cases"
Azure/aks-mcp,3343552792,185,AKS-managed MCP server,open,2025-08-21T23:49:44Z,2025-08-21T23:49:44Z,[],julia-yin,Enable AKS to host AKS MCP server OBO customers
Azure/aks-mcp,3343505333,184,Enhance workload/application troubleshooting,open,2025-08-21T23:26:33Z,2025-09-17T00:22:31Z,[],julia-yin,"Some scenarios where AKS-MCP can improve:

- Troubleshooting why an application/workload cannot connect to other Azure services (e.g. storage, PaaS services)
- Troubleshoot workload identity on an application

Q: Which tools would be the most helpful or useful for supporting these scenarios? Do we need a prompt for workload troubleshooting to guide the agent in troubleshooting?"
Azure/aks-mcp,3343497619,183,Private cluster support,closed,2025-08-21T23:23:15Z,2025-08-22T02:50:49Z,[],julia-yin,Support accessing private clusters with AKS-MCP (through Bastion?).
Azure/aks-mcp,3343483941,182,Fully integrate AKS-MCP with the CLI Agent for AKS,open,2025-08-21T23:15:54Z,2025-08-21T23:38:27Z,[],julia-yin,"Allow customers using the [CLI Agent for AKS](https://blog.aks.azure.com/2025/08/15/cli-agent-for-aks) to easily enable the AKS MCP server locally.

Requirements:
- HolmesGPT to support MCP servers over stdio/HTTP
- CLI Agent is enabled by default on AKS-MCP - install if it's not already present
- Ensure that AKS MCP server is configured locally and tools are accessible by the CLI Agent
- Evals to ensure no regression in moving from built-in toolsets to AKS MCP tools

Future plan:
- Enable remote-hosted MCP server inside AKS cluster option"
